client_id,segment,avg_monthly_balance,txn_frequency_monthly
CLTIND03615,dormant,355.7,7
CLTIND03617,dormant,5221.13,3
CLTIND03619,dormant,2342.41,3
CLTIND03620,dormant,12467.13,18
CLTIND03621,dormant,5035.12,17
CLTIND03622,dormant,2407.43,8
CLTIND03624,dormant,2429.15,4
CLTIND03625,dormant,874.35,9
CLTIND03626,dormant,2527.21,7
CLTIND03629,dormant,4427.99,17
CLTIND03632,dormant,3934.08,8
CLTIND03633,dormant,579.83,4
CLTIND03634,dormant,3482.4,10
CLTIND03635,dormant,4011.37,11
CLTIND03636,dormant,1863.95,8
CLTIND03637,dormant,9553.59,2
CLTIND03638,dormant,1798.88,14
CLTIND03639,dormant,2789.99,17
CLTIND03640,dormant,2187.53,6
CLTIND03642,dormant,2049.6,4
CLTIND03643,dormant,9474.59,9
CLTIND03644,dormant,3541.46,9
CLTIND03645,dormant,1471.0,6
CLTIND03646,dormant,344.64,8
CLTIND03647,dormant,685.69,10
CLTIND03648,dormant,584.15,9
CLTIND03649,dormant,4938.04,10
CLTIND03650,dormant,8171.33,12
CLTIND03651,dormant,412.3,11
CLTIND03652,dormant,8926.62,13
CLTIND03653,dormant,7110.72,14
CLTIND03654,dormant,669.55,12
CLTIND03655,dormant,3115.3,9
CLTIND03656,dormant,6088.72,9
CLTIND03657,dormant,1725.49,22
CLTIND03658,dormant,1084.84,19
CLTIND03659,dormant,2122.68,0
CLTIND03660,dormant,3583.59,5
CLTIND03661,dormant,2607.76,13
CLTIND03662,dormant,4065.58,5
CLTIND03663,dormant,702.46,10
CLTIND03664,dormant,1254.96,4
CLTIND03665,dormant,4413.14,9
CLTIND03666,dormant,5159.61,9
CLTIND03667,dormant,2395.49,19
CLTIND03668,dormant,27412.63,10
CLTIND03669,dormant,15250.36,8
CLTIND03671,dormant,976.85,9
CLTIND03672,dormant,365.83,3
CLTIND03673,dormant,4287.56,11
CLTIND03675,dormant,8309.57,12
CLTIND03676,dormant,994.82,5
CLTIND03677,dormant,233.15,7
CLTIND03678,dormant,9887.21,6
CLTIND03679,dormant,8919.39,9
CLTIND03681,dormant,6932.35,8
CLTIND03682,dormant,724.73,9
CLTIND03683,dormant,3246.0,12
CLTIND03685,dormant,1720.37,15
CLTIND03686,dormant,578.23,7
CLTIND03687,dormant,2721.78,8
CLTIND03688,dormant,1121.55,10
CLTIND03689,dormant,32106.6,11
CLTIND03691,dormant,13779.06,14
CLTIND03692,dormant,411.48,12
CLTIND03695,dormant,5773.82,18
CLTIND03696,dormant,4999.65,15
CLTIND03699,dormant,17396.4,16
CLTIND03700,dormant,1565.95,16
CLTIND03701,dormant,1089.25,22
CLTIND03702,dormant,50364.99,18
CLTIND03703,dormant,17657.01,11
CLTIND03705,dormant,2985.5,19
CLTIND03708,dormant,4168.22,6
CLTIND03709,dormant,10015.83,9
CLTIND03710,dormant,7998.26,6
CLTIND03711,dormant,5936.95,6
CLTIND03712,dormant,2793.76,6
CLTIND03713,dormant,3727.62,10
CLTIND03716,dormant,1151.48,8
CLTIND03718,dormant,778.95,11
CLTIND03719,dormant,10872.26,13
CLTIND03721,dormant,68595.18,13
CLTIND03722,dormant,1058.16,7
CLTIND03724,dormant,700.05,8
CLTIND03725,dormant,8726.45,17
CLTIND03726,dormant,1712.88,9
CLTIND03727,dormant,904.96,10
CLTIND03728,dormant,1451.83,12
CLTIND03729,dormant,8390.16,18
CLTIND03731,dormant,554.59,16
CLTIND03733,dormant,2717.05,18
CLTIND03734,dormant,5183.12,7
CLTIND03735,dormant,4585.05,6
CLTIND03736,dormant,1174.58,8
CLTIND03737,dormant,2686.47,18
CLTIND03738,dormant,3827.8,20
CLTIND03739,dormant,10274.15,16
CLTIND03741,dormant,92534.06,30
CLTIND03742,dormant,3397.0,12
CLTIND03743,dormant,25921.53,14
CLTIND03744,dormant,7610.83,2
CLTIND03745,dormant,2649.31,7
CLTIND03746,dormant,99.71,9
CLTIND03749,dormant,26507.56,15
CLTIND03750,dormant,1442.4,16
CLTIND03751,dormant,446.71,13
CLTIND03752,dormant,2924.62,4
CLTIND03755,dormant,7453.36,13
CLTIND03756,dormant,23202.04,7
CLTIND03757,dormant,3170.2,6
CLTIND03758,dormant,3274.4,12
CLTIND03759,dormant,5164.93,15
CLTIND03760,dormant,6141.78,7
CLTIND03762,dormant,2463.57,5
CLTIND03763,dormant,3492.88,5
CLTIND03764,dormant,4470.41,6
CLTIND03765,dormant,11214.57,12
CLTIND03766,dormant,2017.76,11
CLTIND03767,dormant,10305.13,8
CLTIND03768,dormant,2119.07,13
CLTIND03769,dormant,5660.25,8
CLTIND03770,dormant,5820.75,7
CLTIND03772,dormant,11028.84,21
CLTIND03773,dormant,1130.81,5
CLTIND03774,dormant,2037.06,6
CLTIND03775,dormant,68782.32,16
CLTIND03777,dormant,808.93,19
CLTIND03778,dormant,858.37,8
CLTIND03779,dormant,2205.35,12
CLTIND03780,dormant,1183.02,17
CLTIND03781,dormant,1747.88,7
CLTIND03782,dormant,7429.57,15
CLTIND03784,dormant,9001.18,13
CLTIND03785,dormant,2988.97,5
CLTIND03786,dormant,5420.69,15
CLTIND03787,dormant,1617.14,1
CLTIND03788,dormant,405.87,7
CLTIND03789,dormant,1275.14,7
CLTIND03790,dormant,15463.37,14
CLTIND03791,dormant,6624.27,13
CLTIND03793,dormant,29565.19,17
CLTIND03794,dormant,1410.03,21
CLTIND03795,dormant,1439.2,7
CLTIND03796,dormant,4257.96,9
CLTIND03797,dormant,518.39,5
CLTIND03798,dormant,2076.84,6
CLTIND03799,dormant,4431.21,5
CLTIND03800,dormant,3947.16,6
CLTIND03801,dormant,986.28,15
CLTIND03802,dormant,2192.71,19
CLTIND03803,dormant,8997.1,14
CLTIND03804,dormant,7843.78,11
CLTIND03807,dormant,1025.39,17
CLTIND03808,dormant,4684.57,16
CLTIND03809,dormant,19597.16,4
CLTIND03810,dormant,2485.15,14
CLTIND03813,dormant,9360.42,16
CLTIND03814,dormant,16607.55,19
CLTIND03815,dormant,6657.97,16
CLTIND03816,dormant,2172.8,18
CLTIND03817,dormant,5248.88,18
CLTIND03818,dormant,22693.96,9
CLTIND03819,dormant,3758.45,12
CLTIND03820,dormant,1240.36,5
CLTIND03821,dormant,3667.73,18
CLTIND03822,dormant,1582.21,25
CLTIND03823,dormant,24882.47,9
CLTIND03824,dormant,74607.97,8
CLTIND03825,dormant,2457.29,17
CLTIND03826,dormant,3025.09,18
CLTIND03827,dormant,5060.18,18
CLTIND03829,dormant,9249.43,10
CLTIND03830,dormant,4724.36,11
CLTIND03831,dormant,7572.06,16
CLTIND03832,dormant,6917.04,6
CLTIND03833,dormant,751.46,7
CLTIND03834,dormant,631.08,7
CLTIND03835,dormant,8318.18,15
CLTIND03836,dormant,9007.12,10
CLTIND03837,dormant,5062.73,23
CLTIND03838,dormant,8799.17,16
CLTIND03839,dormant,5547.19,5
CLTIND03840,dormant,10011.62,12
CLTIND03841,dormant,1733.55,1
CLTIND03842,dormant,1232.11,15
CLTIND03843,dormant,2167.39,20
CLTIND03844,dormant,2270.08,19
CLTIND03845,dormant,537.3,10
CLTIND03847,dormant,22359.62,12
CLTIND03848,dormant,7846.4,18
CLTIND03850,dormant,9330.75,12
CLTIND03851,dormant,17250.16,14
CLTIND03852,dormant,44760.06,20
CLTIND03853,dormant,2136.77,3
CLTIND03854,dormant,1372.25,13
CLTIND03855,dormant,6331.38,13
CLTIND03856,dormant,1675.25,11
CLTIND03857,dormant,1931.81,10
CLTIND03858,dormant,6908.83,5
CLTIND03859,dormant,1382.72,12
CLTIND03860,dormant,362.48,9
CLTIND03862,dormant,1440.84,13
CLTIND03864,dormant,1136.66,9
CLTIND03865,dormant,742.99,7
CLTIND03866,dormant,1308.6,14
CLTIND03867,dormant,13326.11,16
CLTIND03868,dormant,690.33,13
CLTIND03870,dormant,3230.65,7
CLTIND03872,dormant,5918.94,10
CLTIND03873,dormant,543.41,9
CLTIND03874,dormant,7015.4,10
CLTIND03875,dormant,877.65,8
CLTIND03876,dormant,3589.91,5
CLTIND03878,dormant,6159.78,28
CLTIND03879,dormant,985.2,22
CLTIND03880,dormant,5117.27,14
CLTIND03881,dormant,2032.71,7
CLTIND03882,dormant,15287.69,2
CLTIND03883,dormant,1958.55,11
CLTIND03885,dormant,10973.67,4
CLTIND03886,dormant,24294.92,13
CLTIND03887,dormant,1460.46,5
CLTIND03888,dormant,156.65,3
CLTIND03890,dormant,472.08,11
CLTIND03891,dormant,6833.43,18
CLTIND03892,dormant,34389.5,13
CLTIND03893,dormant,216.67,15
CLTIND03894,dormant,829.4,14
CLTIND03895,dormant,6739.8,16
CLTIND03896,dormant,583.88,9
CLTIND03897,dormant,2303.44,6
CLTIND03898,dormant,1999.19,4
CLTIND03899,dormant,4720.63,13
CLTIND03900,dormant,651.73,21
CLTIND03901,dormant,2201.67,14
CLTIND03902,dormant,4921.8,13
CLTIND03903,dormant,4711.66,19
CLTIND03905,dormant,891.6,5
CLTIND03906,dormant,10709.25,11
CLTIND03907,dormant,4802.83,14
CLTIND03908,dormant,4098.54,13
CLTIND03909,dormant,14515.26,18
CLTIND03910,dormant,6333.93,5
CLTIND03911,dormant,5063.11,16
CLTIND03913,dormant,383.17,10
CLTIND03914,dormant,2783.92,4
CLTIND03915,dormant,27942.12,22
CLTIND03917,dormant,1825.46,8
CLTIND03918,dormant,8788.89,5
CLTIND03919,dormant,3395.74,6
CLTIND03920,dormant,11110.35,16
CLTIND03922,dormant,7549.67,14
CLTIND03923,dormant,5062.94,12
CLTIND03924,dormant,32093.86,21
CLTIND03925,dormant,7133.09,2
CLTIND03926,dormant,8293.15,7
CLTIND03929,dormant,4013.32,6
CLTIND03930,dormant,3935.65,17
CLTIND03931,dormant,2109.05,16
CLTIND03932,dormant,8484.11,8
CLTIND03933,dormant,2026.6,7
CLTIND03934,dormant,3763.74,7
CLTIND03935,dormant,3635.06,8
CLTIND03936,dormant,9676.14,11
CLTIND03937,dormant,3718.74,7
CLTIND03938,dormant,33877.49,15
CLTIND03940,dormant,8993.17,8
CLTIND03941,dormant,7579.17,22
CLTIND03942,dormant,239.27,18
CLTIND03943,dormant,1105.04,17
CLTIND03944,dormant,902.21,7
CLTIND03945,dormant,21541.79,18
CLTIND03946,dormant,417.21,8
CLTIND03947,dormant,22423.76,19
CLTIND03949,dormant,1424.61,21
CLTIND03950,dormant,3755.81,13
CLTIND03951,dormant,4131.0,20
CLTIND03953,dormant,4451.04,7
CLTIND03954,dormant,525.22,9
CLTIND03955,dormant,1173.8,10
CLTIND03956,dormant,3078.51,5
CLTIND03957,dormant,4158.96,10
CLTIND03958,dormant,5000.78,11
CLTIND03960,dormant,9062.5,9
CLTIND03962,dormant,3386.49,9
CLTIND03963,dormant,10950.46,11
CLTIND03964,dormant,2889.64,13
CLTIND03965,dormant,11737.41,18
CLTIND03966,dormant,1281.06,7
CLTIND03967,dormant,5678.9,7
CLTIND03968,dormant,40623.37,13
CLTIND03969,dormant,294.1,9
CLTIND03971,dormant,8590.88,4
CLTIND03972,dormant,1564.13,10
CLTIND03973,dormant,4289.0,3
CLTIND03974,dormant,6278.96,8
CLTIND03975,dormant,2541.65,10
CLTIND03977,dormant,20938.87,24
CLTIND03980,dormant,8398.74,17
CLTIND03981,dormant,836.87,5
CLTIND03982,dormant,4339.79,19
CLTIND03983,dormant,117394.06,10
CLTIND03984,dormant,5194.82,12
CLTIND03985,dormant,6274.11,17
CLTIND03987,dormant,2437.09,8
CLTIND03988,dormant,459.98,4
CLTIND03989,dormant,275.89,10
CLTIND03990,dormant,8448.06,14
CLTIND03991,dormant,1195.32,16
CLTIND03994,dormant,5884.15,17
CLTIND03995,dormant,5563.63,19
CLTIND03996,dormant,2263.24,19
CLTIND03997,dormant,12097.56,12
CLTIND03998,dormant,3062.58,6
CLTIND03999,dormant,2276.32,11
CLTIND04000,dormant,5790.78,10
CLTIND04001,dormant,1373.21,8
CLTIND04002,dormant,1769.41,8
CLTIND04005,dormant,1955.57,14
CLTIND04006,dormant,5467.69,6
CLTIND04007,dormant,3218.13,13
CLTIND04008,dormant,1379.72,8
CLTIND04011,dormant,4896.41,4
CLTIND04012,dormant,5966.75,4
CLTIND04013,dormant,3042.14,3
CLTIND04014,dormant,1318.62,15
CLTIND04016,dormant,4823.33,10
CLTIND04017,dormant,2463.58,10
CLTIND04018,dormant,406.6,5
CLTIND04019,dormant,728.13,18
CLTIND04020,dormant,2559.91,5
CLTIND04021,dormant,3507.37,8
CLTIND04022,dormant,1917.45,11
CLTIND04023,dormant,2801.77,7
CLTIND04024,dormant,4052.52,6
CLTIND04025,dormant,1301.38,8
CLTIND04026,dormant,1702.11,9
CLTIND04027,dormant,768.46,22
CLTIND04028,dormant,3155.54,11
CLTIND04029,dormant,648.53,12
CLTIND04030,dormant,8122.0,15
CLTIND04032,dormant,73625.79,20
CLTIND04033,dormant,2679.6,21
CLTIND04034,dormant,2873.93,4
CLTIND04035,dormant,407.9,8
CLTIND04036,dormant,5496.25,6
CLTIND04037,dormant,884.25,10
CLTIND04038,dormant,841.21,8
CLTIND04039,dormant,5901.62,7
CLTIND04040,dormant,2295.31,6
CLTIND04041,dormant,17419.04,4
CLTIND04042,dormant,428.7,11
CLTIND04045,dormant,756.16,10
CLTIND04046,dormant,1976.48,14
CLTIND04047,dormant,5732.13,13
CLTIND04049,dormant,2408.8,3
CLTIND04050,dormant,370.52,6
CLTIND04051,dormant,2966.97,16
CLTIND04052,dormant,980.84,4
CLTIND04053,dormant,14867.06,24
CLTIND04054,dormant,833.86,10
CLTIND04055,dormant,2134.32,14
CLTIND04057,dormant,4150.91,5
CLTIND04059,dormant,8792.36,18
CLTIND04060,dormant,6014.37,27
CLTIND04061,dormant,8181.05,4
CLTIND04062,dormant,986.71,10
CLTIND04064,dormant,512.95,15
CLTIND04065,dormant,2478.84,11
CLTIND04066,dormant,5823.36,5
CLTIND04067,dormant,1264.05,6
CLTIND04069,dormant,1079.75,13
CLTIND04070,dormant,1497.07,6
CLTIND04072,dormant,750.35,7
CLTIND04073,dormant,1359.18,20
CLTIND04074,dormant,343.65,19
CLTIND04075,dormant,6986.25,11
CLTIND04076,dormant,6865.08,12
CLTIND04078,dormant,1526.46,3
CLTIND04080,dormant,3043.8,6
CLTIND04081,dormant,2840.32,4
CLTIND04082,dormant,399.15,1
CLTIND04083,dormant,8083.23,20
CLTIND04084,dormant,7289.01,18
CLTIND04086,dormant,12288.52,14
CLTIND04088,dormant,11787.32,15
CLTIND04089,dormant,1038.24,16
CLTIND04091,dormant,5471.85,16
CLTIND04092,dormant,4052.3,32
CLTIND04093,dormant,8613.82,12
CLTIND04094,dormant,1430.26,9
CLTIND04095,dormant,1931.61,6
CLTIND04096,dormant,20060.96,8
CLTIND04097,dormant,4815.57,8
CLTIND04098,dormant,1138.0,5
CLTIND04099,dormant,1127.69,4
CLTIND04100,dormant,1060.47,12
CLTIND04101,dormant,917.98,11
CLTIND04102,dormant,533.57,10
CLTIND04103,dormant,4435.71,15
CLTIND04104,dormant,15457.69,11
CLTIND04105,dormant,4641.3,4
CLTIND04106,dormant,1753.52,9
CLTIND04107,dormant,40261.73,18
CLTIND04108,dormant,2506.96,12
CLTIND04109,dormant,7602.89,15
CLTIND04111,dormant,2074.34,6
CLTIND04113,dormant,1720.13,6
CLTIND04114,dormant,13190.08,5
CLTIND04115,dormant,4682.99,7
CLTIND04117,dormant,118.09,10
CLTIND04119,dormant,4222.32,2
CLTIND04120,dormant,4606.97,16
CLTIND04122,dormant,2811.17,9
CLTIND04123,dormant,850.79,6
CLTIND04124,dormant,2095.47,8
CLTIND04125,dormant,4261.23,22
CLTIND04126,dormant,9656.18,6
CLTIND04127,dormant,461.26,6
CLTIND04128,dormant,1116.3,10
CLTIND04129,dormant,24456.28,4
CLTIND04131,dormant,11873.84,13
CLTIND04135,dormant,25346.77,13
CLTIND04136,dormant,22663.98,8
CLTIND04137,dormant,1150.07,9
CLTIND04139,dormant,4221.15,15
CLTIND04140,dormant,18422.21,14
CLTIND04142,dormant,1260.49,12
CLTIND04145,dormant,34224.33,14
CLTIND04146,dormant,16876.54,9
CLTIND04148,dormant,6174.86,9
CLTIND04149,dormant,383.23,10
CLTIND04150,dormant,8988.07,5
CLTIND04151,dormant,3061.09,8
CLTIND04153,dormant,25858.2,8
CLTIND04154,dormant,14800.51,14
CLTIND04155,dormant,33850.36,8
CLTIND04156,dormant,1995.15,8
CLTIND04157,dormant,6283.0,10
CLTIND04158,dormant,1532.19,24
CLTIND04159,dormant,1974.05,3
CLTIND04160,dormant,1504.71,9
CLTIND04161,dormant,7380.6,12
CLTIND04162,dormant,1305.68,7
CLTIND04164,dormant,639.63,10
CLTIND04165,dormant,7278.74,22
CLTIND04166,dormant,1248.64,18
CLTIND04167,dormant,830.1,10
CLTIND04169,dormant,629.65,12
CLTIND04170,dormant,1776.25,15
CLTIND04171,dormant,3122.81,5
CLTIND04172,dormant,785.67,24
CLTIND04173,dormant,1282.1,7
CLTIND04174,dormant,18995.6,10
CLTIND04175,dormant,6236.34,17
CLTIND04176,dormant,7974.5,10
CLTIND04177,dormant,3379.17,14
CLTIND04178,dormant,2957.97,9
CLTIND04179,dormant,5708.4,11
CLTIND04180,dormant,1166.95,12
CLTIND04181,dormant,17917.33,12
CLTIND04182,dormant,39487.29,15
CLTIND04183,dormant,969.38,7
CLTIND04185,dormant,6267.98,7
CLTIND04186,dormant,3252.95,16
CLTIND04188,dormant,1022.99,15
CLTIND04189,dormant,7885.36,23
CLTIND04191,dormant,291.13,12
CLTIND04192,dormant,2752.55,9
CLTIND04193,dormant,4395.46,5
CLTIND04194,dormant,1062.24,17
CLTIND04195,dormant,1554.11,11
CLTIND04196,dormant,5093.02,16
CLTIND04197,dormant,299.82,8
CLTIND04198,dormant,1864.43,13
CLTIND04199,dormant,9313.92,19
CLTIND04200,dormant,1546.32,16
CLTIND04202,dormant,9195.12,8
CLTIND04203,dormant,6473.6,11
CLTIND04204,dormant,4344.82,6
CLTIND04205,dormant,542.68,6
CLTIND04206,dormant,5266.34,10
CLTIND04207,dormant,23545.53,2
CLTIND04208,dormant,789.05,9
CLTIND04209,dormant,2024.59,9
CLTIND04210,dormant,848.7,15
CLTIND04211,dormant,11624.49,14
CLTIND04212,dormant,4238.12,6
CLTIND04213,dormant,13927.58,19
CLTIND04215,dormant,24057.43,10
CLTIND04216,dormant,14845.38,14
CLTIND04217,dormant,1967.16,22
CLTIND04218,dormant,1287.15,11
CLTIND04219,dormant,1442.58,9
CLTIND04220,dormant,912.82,15
CLTIND04221,dormant,10818.58,18
CLTIND04222,dormant,5370.38,13
CLTIND04223,dormant,9774.26,10
CLTIND04224,dormant,2121.57,20
CLTIND04225,dormant,5297.68,10
CLTIND04226,dormant,1492.96,14
CLTIND04227,dormant,6151.83,13
CLTIND04228,dormant,1949.35,13
CLTIND04229,dormant,3068.03,7
CLTIND04230,dormant,5260.39,5
CLTIND04231,dormant,1595.71,15
CLTIND04232,dormant,6931.35,9
CLTIND04233,dormant,4534.1,17
CLTIND04234,dormant,14105.32,19
CLTIND04235,dormant,23276.45,9
CLTIND04236,dormant,3854.73,4
CLTIND04238,dormant,16234.58,15
CLTIND04239,dormant,5818.79,6
CLTIND04240,dormant,3144.63,9
CLTIND04241,dormant,2300.27,14
CLTIND04242,dormant,1327.08,12
CLTIND04244,dormant,2402.18,15
CLTIND04245,dormant,3843.59,7
CLTIND04247,dormant,3973.09,8
CLTIND04249,dormant,4496.25,15
CLTIND04250,dormant,2085.38,11
CLTIND04251,dormant,8663.52,7
CLTIND04252,dormant,673.82,16
CLTIND04253,dormant,13243.48,13
CLTIND04254,dormant,1312.12,10
CLTIND04255,dormant,1862.17,19
CLTIND04256,dormant,5985.96,5
CLTIND04259,dormant,8400.03,14
CLTIND04260,dormant,730.9,13
CLTIND04261,dormant,3755.63,18
CLTIND04263,dormant,12541.49,11
CLTIND04264,dormant,2852.51,9
CLTIND04265,dormant,247.62,3
CLTIND04266,dormant,8765.42,9
CLTIND04267,dormant,4930.42,8
CLTIND04268,dormant,4554.42,6
CLTIND04269,dormant,5601.12,3
CLTIND04270,dormant,2056.94,8
CLTIND04271,dormant,1563.86,10
CLTIND04272,dormant,277.42,13
CLTIND04273,dormant,1969.38,11
CLTIND04274,dormant,7690.34,22
CLTIND04275,dormant,68138.63,7
CLTIND04276,dormant,3092.94,22
CLTIND04277,dormant,796.28,4
CLTIND04278,dormant,15890.55,10
CLTIND04279,dormant,1525.57,19
CLTIND04280,dormant,2635.09,9
CLTIND04281,dormant,7429.72,6
CLTIND04282,dormant,2206.65,4
CLTIND04283,dormant,1481.47,12
CLTIND04284,dormant,1943.17,8
CLTIND04285,dormant,4318.32,9
CLTIND04286,dormant,6581.44,13
CLTIND04287,dormant,2743.95,12
CLTIND04289,dormant,2598.25,6
CLTIND04290,dormant,5515.01,22
CLTIND04291,dormant,4587.8,6
CLTIND04292,dormant,753.44,12
CLTIND04293,dormant,2856.0,13
CLTIND04294,dormant,3681.27,11
CLTIND04295,dormant,799.16,11
CLTIND04296,dormant,15708.98,14
CLTIND04297,dormant,4841.61,12
CLTIND04298,dormant,24014.95,10
CLTIND04299,dormant,7829.36,11
CLTIND04300,dormant,3133.92,13
CLTIND04302,dormant,825.3,11
CLTIND04304,dormant,297.89,6
CLTIND04307,dormant,487.76,17
CLTIND04308,dormant,11843.92,13
CLTIND04309,dormant,3301.99,9
CLTIND04310,dormant,3490.17,3
CLTIND04312,dormant,1417.84,11
CLTIND04314,dormant,5937.24,13
CLTIND04315,dormant,11306.89,7
CLTIND04316,dormant,6913.53,11
CLTIND04317,dormant,3844.29,8
CLTIND04318,dormant,700.48,9
CLTIND04319,dormant,21327.7,4
CLTIND04321,dormant,7291.06,13
CLTIND04322,dormant,1099.51,9
CLTIND04324,dormant,4038.56,3
CLTIND04325,dormant,857.02,8
CLTIND04326,dormant,3583.27,11
CLTIND04327,dormant,1476.31,5
CLTIND04328,dormant,3798.47,6
CLTIND04329,dormant,1167.32,6
CLTIND04330,dormant,14188.7,21
CLTIND04331,dormant,6444.22,16
CLTIND04332,dormant,3339.07,9
CLTIND04333,dormant,5707.93,10
CLTIND04335,dormant,1220.76,8
CLTIND04336,dormant,9924.11,9
CLTIND04337,dormant,2832.33,7
CLTIND04338,dormant,2681.1,21
CLTIND04340,dormant,4105.47,17
CLTIND04341,dormant,3439.6,7
CLTIND04342,dormant,1258.87,10
CLTIND04343,dormant,8528.07,16
CLTIND04344,dormant,8292.8,8
CLTIND04345,dormant,3060.01,13
CLTIND04346,dormant,6523.14,16
CLTIND04348,dormant,4335.16,6
CLTIND04350,dormant,1825.99,7
CLTIND04351,dormant,1607.03,19
CLTIND04352,dormant,1735.76,8
CLTIND04353,dormant,913.76,12
CLTIND04354,dormant,464.18,15
CLTIND04355,dormant,2522.23,15
CLTIND04356,dormant,6528.39,11
CLTIND04357,dormant,9781.21,12
CLTIND04358,dormant,314.62,10
CLTIND04359,dormant,33378.17,19
CLTIND04360,dormant,2430.44,16
CLTIND04361,dormant,3409.18,4
CLTIND04362,dormant,2188.31,10
CLTIND04363,dormant,3319.92,9
CLTIND04364,dormant,10355.45,17
CLTIND04365,dormant,9191.8,8
CLTIND04366,dormant,1278.79,9
CLTIND04367,dormant,11400.46,6
CLTIND04369,dormant,3317.0,17
CLTIND04370,dormant,723.92,13
CLTIND04371,dormant,5899.08,8
CLTIND04372,dormant,4981.82,6
CLTIND04373,dormant,1712.49,8
CLTIND04374,dormant,2162.16,7
CLTIND04375,dormant,4365.39,12
CLTIND04376,dormant,4702.58,6
CLTIND04377,dormant,4417.24,18
CLTIND04378,dormant,33103.51,10
CLTIND04379,dormant,3973.27,16
CLTIND04380,dormant,9028.29,6
CLTIND04381,dormant,1359.27,8
CLTIND04382,dormant,5109.91,10
CLTIND04383,dormant,790.92,9
CLTIND04384,dormant,1825.33,11
CLTIND04385,dormant,5821.11,20
CLTIND04386,dormant,6294.06,4
CLTIND04389,dormant,2303.5,8
CLTIND04390,dormant,1673.47,20
CLTIND04391,dormant,2592.69,6
CLTIND04393,dormant,1098.12,21
CLTIND04394,dormant,1297.57,6
CLTIND04395,dormant,5476.11,2
CLTIND04396,dormant,2399.36,4
CLTIND04397,dormant,2593.63,17
CLTIND04398,dormant,5647.42,16
CLTIND04399,dormant,2721.34,10
CLTIND04400,dormant,7904.21,7
CLTIND04401,dormant,9750.91,14
CLTIND04402,dormant,4047.52,16
CLTIND04403,dormant,1045.16,9
CLTIND04404,dormant,5695.65,18
CLTIND04405,dormant,559.59,3
CLTIND04406,dormant,2487.62,11
CLTIND04407,dormant,22832.52,13
CLTIND04408,dormant,9194.16,25
CLTIND04409,dormant,1445.18,10
CLTIND04410,dormant,3185.64,5
CLTIND04411,dormant,2480.58,12
CLTIND04412,dormant,3327.49,11
CLTIND04413,dormant,2304.0,6
CLTIND04414,dormant,2546.93,10
CLTIND04415,dormant,7308.14,13
CLTIND04416,dormant,8901.4,12
CLTIND04417,dormant,1555.2,4
CLTIND04418,dormant,1012.69,10
CLTIND04419,dormant,520.33,7
CLTIND04420,dormant,4643.03,11
CLTIND04421,dormant,844.72,12
CLTIND04422,dormant,10694.95,15
CLTIND04424,dormant,15057.37,13
CLTIND04425,dormant,894.76,16
CLTIND04426,dormant,2406.87,11
CLTIND04427,dormant,8038.4,11
CLTIND04428,dormant,1888.09,13
CLTIND04429,dormant,7462.19,8
CLTIND04430,dormant,2316.9,8
CLTIND04431,dormant,8622.13,5
CLTIND04432,dormant,2455.25,6
CLTIND04433,dormant,17980.7,7
CLTIND04434,dormant,4794.45,7
CLTIND04439,dormant,3037.29,11
CLTIND04440,dormant,1977.69,11
CLTIND04441,dormant,13114.68,19
CLTIND04442,dormant,3933.7,12
CLTIND04443,dormant,894.44,18
CLTIND04444,dormant,3402.02,11
CLTIND04445,dormant,28238.41,12
CLTIND04446,dormant,6219.56,7
CLTIND04447,dormant,581.56,14
CLTIND04448,dormant,5446.74,12
CLTIND04449,dormant,605.79,6
CLTIND04450,dormant,1030.08,5
CLTIND04451,dormant,11829.3,5
CLTIND04452,dormant,4872.36,7
CLTIND04453,dormant,663.19,3
CLTIND04454,dormant,2025.52,4
CLTIND04455,dormant,889.11,18
CLTIND04457,dormant,1849.93,7
CLTIND04460,dormant,1494.06,7
CLTIND04461,dormant,13696.88,17
CLTIND04462,dormant,2829.05,8
CLTIND04463,dormant,424.76,9
CLTIND04464,dormant,1662.37,10
CLTIND04465,dormant,5404.23,7
CLTIND04466,dormant,3491.26,18
CLTIND04468,dormant,2617.9,9
CLTIND04469,dormant,3813.41,16
CLTIND04470,dormant,18129.08,22
CLTIND04471,dormant,5624.44,14
CLTIND04472,dormant,1060.67,14
CLTIND04473,dormant,13775.44,15
CLTIND04474,dormant,3432.24,15
CLTIND04475,dormant,3545.95,10
CLTIND04476,dormant,14465.85,14
CLTIND04477,dormant,31601.72,10
CLTIND04479,dormant,1571.66,15
CLTIND04480,dormant,2056.39,11
CLTIND04481,dormant,2440.06,5
CLTIND04482,dormant,3711.04,6
CLTIND04483,dormant,4538.48,13
CLTIND04484,dormant,6448.29,10
CLTIND04485,dormant,988.47,10
CLTIND04487,dormant,1714.77,11
CLTIND04490,dormant,2646.7,18
CLTIND04491,dormant,2198.94,3
CLTIND04492,dormant,2030.19,7
CLTIND04494,dormant,5053.42,6
CLTIND04496,dormant,23170.26,14
CLTIND04497,dormant,9277.99,12
CLTIND04498,dormant,14626.35,23
CLTIND04499,dormant,7199.97,9
CLTIND04500,dormant,7361.43,3
CLTIND04501,dormant,1838.96,11
CLTIND04502,dormant,4429.38,9
CLTIND04503,dormant,19765.64,10
CLTIND04504,dormant,3988.11,14
