client_id,segment,avg_monthly_balance,max_monthly_balance,txn_frequency_monthly,avg_txn_amount,days_since_last_txn
CLTIND00524,regular,24443.39,51666.48,11,3559.5415384615385,2
CLTIND00525,dormant,961.64,2271.3,7,4037.93,50
CLTIND00526,priority,16585.08,39566.74,19,2453.9733333333334,7
CLTIND00528,dormant,5849.42,8097.47,3,2582.2462499999997,75
CLTIND00529,dormant,6566.11,10584.61,4,1069.65,6
CLTIND00532,regular,1157.69,1327.22,12,2685.37,23
CLTIND00533,dormant,4438.66,7460.94,5,4478.678333333333,98
CLTIND00534,regular,6130.56,8041.34,10,1737.86,40
CLTIND00535,regular,1382.67,1586.89,14,3039.726666666667,30
CLTIND00536,dormant,3252.43,5054.34,8,4018.6544444444444,25
CLTIND00537,regular,1873.8,2767.6,18,2640.8725,42
CLTIND00538,dormant,437.46,1001.33,5,1723.7566666666664,18
CLTIND00539,dormant,21891.4,46211.88,5,1382.855,156
CLTIND00540,regular,5958.29,6782.17,20,2316.265,23
CLTIND00541,dormant,3413.32,7351.35,9,779.48,113
CLTIND00544,regular,9695.65,18146.03,10,3352.263333333334,27
CLTIND00545,regular,2403.71,3654.45,9,3622.89875,26
CLTIND00546,dormant,3065.78,4385.52,6,3100.3450000000003,18
CLTIND00547,regular,5643.21,12902.77,16,3805.3050000000003,58
CLTIND00548,dormant,2669.68,3544.76,6,1823.9,8
CLTIND00550,regular,3094.62,7451.34,20,2826.44,30
CLTIND00551,dormant,2665.26,3866.32,4,1488.9033333333334,39
CLTIND00553,regular,555.63,1135.34,14,3284.235,15
CLTIND00554,regular,4115.69,7762.0,13,3925.515,10
CLTIND00555,regular,4317.69,5973.94,15,3143.6949999999997,79
CLTIND00557,regular,1445.87,3314.04,12,5152.06,4
CLTIND00558,dormant,5065.02,9630.26,7,2064.72,114
CLTIND00559,dormant,2317.73,3872.5,8,3298.29,98
CLTIND00560,regular,983.23,1317.22,16,2397.294,1
CLTIND00561,dormant,2713.17,6112.23,5,4219.13,133
CLTIND00562,regular,1988.73,4422.8,15,2597.0474999999997,25
CLTIND00563,dormant,4260.26,4687.11,16,1508.758,156
CLTIND00564,regular,5612.35,7578.35,12,1167.8033333333333,7
CLTIND00565,regular,12810.96,20354.77,11,1377.495,46
CLTIND00566,dormant,973.92,1371.65,5,3132.165833333333,91
CLTIND00567,priority,22394.38,25121.08,22,874.495,2
CLTIND00568,regular,6877.48,16299.08,11,3315.5533333333333,30
CLTIND00569,regular,1481.17,1986.81,14,6055.853333333333,72
CLTIND00571,dormant,9613.93,14919.9,9,3204.44,145
CLTIND00572,dormant,9077.12,11673.3,6,3086.875,21
CLTIND00573,dormant,5582.49,12374.7,8,1637.742,32
CLTIND00574,regular,834.52,1134.66,9,1720.23,17
CLTIND00575,dormant,555.53,659.69,15,3187.9600000000005,91
CLTIND00576,regular,5873.9,9427.31,24,962.03,37
CLTIND00577,regular,4443.17,7117.17,15,5078.855,3
CLTIND00578,dormant,2628.65,6232.13,7,3574.511428571429,24
CLTIND00579,dormant,417.34,473.44,2,2465.6885714285713,147
CLTIND00580,dormant,502.55,1044.62,8,4534.835,17
CLTIND00581,regular,422.2,972.5,13,2159.8233333333333,83
CLTIND00582,regular,17396.02,32393.25,12,3384.3940000000002,16
CLTIND00583,regular,1708.76,2779.11,9,2718.14,7
CLTIND00586,dormant,4132.31,9300.26,7,2912.908888888889,163
CLTIND00589,regular,1745.85,2076.14,12,3868.85,13
CLTIND00590,dormant,858.8,1318.73,6,3465.2650000000003,73
CLTIND00591,dormant,16276.48,18628.58,23,2503.8175,90
CLTIND00592,regular,990.24,1276.23,13,3664.9375,18
CLTIND00595,regular,4150.27,6208.6,10,3322.906666666667,40
CLTIND00596,regular,1043.8,1443.35,13,4262.421666666666,14
CLTIND00597,regular,4129.88,6245.89,11,2986.72625,50
CLTIND00598,dormant,2774.68,4681.75,5,2798.22,76
CLTIND00599,dormant,2368.15,3583.51,6,3368.23,47
CLTIND00600,regular,238.74,425.21,10,2186.26,14
CLTIND00601,regular,13863.17,27869.24,9,4500.5599999999995,35
CLTIND00602,dormant,2176.47,2720.27,5,4886.67,79
CLTIND00603,regular,602.12,828.87,19,1311.275,11
CLTIND00604,dormant,1160.65,2786.76,5,3401.4208333333336,62
CLTIND00605,regular,2994.03,3807.78,13,4139.3533333333335,5
CLTIND00606,regular,1587.01,3257.52,17,3176.89,7
CLTIND00607,regular,8056.17,10429.9,11,2714.1311111111113,39
CLTIND00608,regular,2647.74,3473.13,12,3009.9,17
CLTIND00609,regular,1076.76,1726.52,9,1611.96,48
CLTIND00610,regular,8568.59,15642.88,9,1184.26,78
CLTIND00611,dormant,3555.11,7368.57,8,2288.915,225
CLTIND00612,regular,920.13,1669.36,14,4705.768,4
CLTIND00613,regular,3082.62,6055.83,14,2365.184285714286,47
CLTIND00614,dormant,902.52,1077.03,13,1350.925,127
CLTIND00615,regular,2002.71,2304.25,9,3086.8571428571427,1
CLTIND00617,regular,4767.08,6840.16,10,1987.67,12
CLTIND00619,regular,696.76,910.77,17,1728.6533333333334,52
CLTIND00621,priority,14168.73,23783.08,20,3787.4500000000003,19
CLTIND00622,priority,8449.1,19874.6,16,1218.06,1
CLTIND00623,dormant,5990.33,13229.07,4,2174.7533333333336,5
CLTIND00624,dormant,2189.53,4451.03,4,3303.201333333333,92
CLTIND00625,dormant,2130.37,3933.04,4,3286.7833333333333,14
CLTIND00626,dormant,7079.35,15302.16,3,3397.5424999999996,37
CLTIND00628,regular,1328.59,2283.36,13,2882.302857142857,46
CLTIND00629,regular,60513.34,123890.46,9,3092.846666666667,29
CLTIND00630,dormant,508.37,671.96,8,4134.16,34
CLTIND00631,regular,4806.96,5822.38,17,1467.91,38
CLTIND00632,dormant,1675.11,2930.05,14,3184.320833333333,103
CLTIND00634,regular,3079.77,7184.27,9,4065.73625,5
CLTIND00635,dormant,1996.82,4486.89,8,2120.09,30
CLTIND00639,regular,24089.27,59236.07,10,3017.864,16
CLTIND00640,regular,1056.12,1165.28,15,3329.3,24
CLTIND00642,dormant,3190.34,6254.56,8,1724.8850000000002,67
CLTIND00643,dormant,3129.06,6769.37,3,1897.84,28
CLTIND00646,regular,3724.59,6008.28,9,2090.5766666666664,20
CLTIND00647,dormant,2217.87,4318.61,13,4254.635,106
CLTIND00648,dormant,1588.39,3234.2,8,3436.3000000000006,117
CLTIND00650,regular,2327.0,3629.57,10,6288.43,74
CLTIND00651,regular,6506.77,11525.11,10,4687.37,19
CLTIND00653,regular,3215.25,5605.94,13,2674.3225,16
CLTIND00654,regular,3003.34,4684.25,14,213.34,12
CLTIND00655,dormant,13882.45,28883.25,5,3805.7249999999995,3
CLTIND00656,dormant,6013.34,8560.02,6,2978.7825,52
CLTIND00657,regular,1170.8,2240.96,13,2988.9484615384617,43
CLTIND00658,regular,2790.82,5525.4,19,5053.8675,9
CLTIND00659,dormant,2244.57,3781.57,8,2791.5533333333333,16
CLTIND00660,regular,136.05,201.28,12,9292.025,41
CLTIND00661,dormant,4499.66,8117.06,3,2700.165,37
CLTIND00662,dormant,7216.49,12531.59,12,2890.623333333333,141
CLTIND00663,dormant,4953.24,10000.97,13,3558.5066666666667,235
CLTIND00664,regular,933.72,1443.14,11,4329.29,70
CLTIND00665,dormant,1482.49,2661.45,7,1372.2060000000001,0
CLTIND00666,dormant,3767.65,5100.49,3,2782.9,221
CLTIND00667,dormant,1494.18,2664.13,7,3191.963333333333,1
CLTIND00668,dormant,11227.35,22342.27,3,3641.3119999999994,21
CLTIND00669,regular,5885.01,13727.28,19,2149.5657142857144,40
CLTIND00670,dormant,7117.62,8052.47,8,3605.55,36
CLTIND00671,dormant,4568.13,6607.11,7,2735.52,16
CLTIND00673,regular,6217.35,10415.84,10,2052.36,14
CLTIND00674,dormant,5037.0,11044.17,6,5395.336666666667,6
CLTIND00675,regular,11053.95,12434.36,12,2547.49,5
CLTIND00676,dormant,5881.79,14249.05,8,2621.795,1
CLTIND00677,dormant,4677.97,10524.46,10,2898.8777777777777,110
CLTIND00678,regular,17337.35,42314.82,20,2967.54,52
CLTIND00679,regular,4222.84,8358.33,14,3182.9890909090905,72
CLTIND00682,regular,12890.0,30648.73,12,2084.18,32
CLTIND00683,dormant,3670.55,8468.41,3,4195.51,57
CLTIND00684,regular,22126.14,36664.02,9,3053.096666666667,29
CLTIND00685,regular,4982.37,6257.66,13,2925.125,5
CLTIND00687,dormant,477.2,978.81,8,3210.842857142857,38
CLTIND00688,dormant,4085.04,8502.95,4,501.41,111
CLTIND00689,dormant,5942.61,8348.48,4,6171.0199999999995,78
CLTIND00690,regular,298.16,727.35,11,3292.2749999999996,10
CLTIND00691,regular,479.65,1085.41,11,2003.81,44
CLTIND00693,regular,2230.21,3402.62,11,3093.6636363636367,16
CLTIND00694,dormant,6593.68,8784.88,6,2253.76,113
CLTIND00695,regular,2546.58,3875.87,12,4263.945,44
CLTIND00696,dormant,1141.96,2125.93,8,2466.79,15
CLTIND00697,regular,3384.05,4447.09,28,1705.2925,35
CLTIND00698,regular,3064.4,5882.22,11,3018.755,87
CLTIND00699,dormant,3798.54,4401.29,6,1477.9575,33
CLTIND00700,regular,5471.01,7415.28,14,2807.13,36
CLTIND00701,regular,2035.98,2497.46,9,2310.064,85
CLTIND00702,dormant,6610.45,11800.93,5,1817.8125,71
CLTIND00703,dormant,2685.03,5960.2,6,2831.4799999999996,29
CLTIND00704,dormant,3261.51,7528.64,5,1503.8249999999998,56
CLTIND00705,regular,22292.91,49431.93,23,3718.1,31
CLTIND00707,regular,2599.59,5285.39,15,2467.954,27
CLTIND00709,regular,2037.05,3167.01,10,2468.400909090909,15
CLTIND00710,regular,2908.49,3500.86,13,2097.554,9
CLTIND00711,regular,1639.26,2608.04,9,1345.775,78
CLTIND00712,dormant,3679.48,7839.43,7,3699.4566666666665,8
CLTIND00713,regular,15587.89,20568.32,16,3412.779090909091,59
CLTIND00714,dormant,474.99,1084.16,4,3435.67,24
CLTIND00715,dormant,2881.61,4294.91,10,2573.141111111111,141
CLTIND00716,regular,4030.18,5029.78,9,3645.87,59
CLTIND00717,dormant,2352.72,2761.62,8,1275.53,52
CLTIND00718,regular,4064.37,7471.93,15,4231.96,63
CLTIND00719,dormant,1965.39,4301.97,7,2033.4399999999998,60
CLTIND00720,dormant,13893.22,17938.37,13,1780.9950000000001,139
CLTIND00721,dormant,3231.11,8022.7,15,2195.875,132
CLTIND00722,dormant,2640.4,5784.75,8,2965.61875,0
CLTIND00723,regular,23444.6,40790.18,10,2187.705,46
CLTIND00724,regular,6438.07,11818.7,18,2676.5975,43
CLTIND00725,dormant,271.73,467.84,8,4904.51,0
CLTIND00726,priority,8792.79,17476.97,23,3888.32,8
CLTIND00727,regular,5892.7,7789.2,9,4920.4475,11
CLTIND00728,regular,1484.54,3346.1,11,200.26,25
CLTIND00729,dormant,984.65,1719.55,2,1906.665,2
CLTIND00732,dormant,6559.65,13264.68,7,2068.456,126
CLTIND00733,dormant,4174.67,9819.16,5,1116.65,51
CLTIND00734,dormant,1447.74,3571.58,6,2415.6724999999997,34
CLTIND00735,regular,1912.03,2695.88,12,2721.5175,16
CLTIND00736,dormant,1539.57,2226.64,4,2737.7900000000004,18
CLTIND00737,regular,2108.84,4317.27,9,4885.0975,22
CLTIND00738,dormant,4830.88,8153.65,5,3137.1200000000003,25
CLTIND00739,dormant,1788.34,3778.88,16,3486.29,117
CLTIND00740,dormant,2736.59,6346.17,5,2405.64,25
CLTIND00742,regular,4957.71,8206.96,14,3431.1766666666663,85
CLTIND00743,regular,4923.16,8068.79,16,4837.283333333334,8
CLTIND00744,dormant,4517.85,6991.19,16,2386.4125000000004,228
CLTIND00745,regular,776.02,1596.0,9,2705.8075,58
CLTIND00746,priority,6932.7,15738.8,17,2446.565,11
CLTIND00747,regular,13518.34,21102.58,9,1780.2133333333331,2
CLTIND00748,dormant,4612.76,9336.62,3,1859.7399999999998,42
CLTIND00749,dormant,1516.54,2161.73,8,2425.8900000000003,52
CLTIND00751,regular,843.4,1546.79,10,3384.815,44
CLTIND00752,dormant,492.99,678.36,7,2756.3239999999996,16
CLTIND00753,dormant,7086.18,14301.99,5,2774.6499999999996,5
CLTIND00754,regular,1308.78,2925.23,18,9692.34,7
CLTIND00755,dormant,802.44,1535.5,1,3750.57,29
CLTIND00756,dormant,6908.45,12888.98,7,2520.5116666666668,72
CLTIND00757,priority,18062.5,35028.76,20,5289.533333333334,13
CLTIND00758,dormant,2009.59,3820.62,4,1982.47,56
CLTIND00760,dormant,10238.71,23469.51,20,3906.472857142857,101
CLTIND00761,priority,57696.3,66553.09,18,1759.75,22
CLTIND00762,regular,726.64,814.33,12,4463.66,25
CLTIND00764,regular,5140.62,6692.19,12,2245.6425,9
CLTIND00765,dormant,324.4,632.55,8,2031.65,144
CLTIND00766,regular,2444.32,4826.66,10,1860.4966666666667,39
CLTIND00767,dormant,3147.57,7771.05,6,1293.49,16
CLTIND00768,dormant,3117.54,3953.78,5,3251.64,183
CLTIND00769,regular,7145.91,12767.32,24,3497.75,45
CLTIND00770,regular,1744.69,3664.98,19,2344.195,19
CLTIND00771,dormant,2216.4,2823.07,21,3303.4533333333334,90
CLTIND00772,dormant,1725.16,2316.6,10,2337.88,0
CLTIND00773,dormant,1652.93,2730.5,7,4287.725,73
CLTIND00774,regular,9993.42,21810.3,12,2617.314,32
CLTIND00775,regular,21886.43,34935.36,12,1836.755,21
CLTIND00776,dormant,8559.37,20710.42,6,3450.91,28
CLTIND00777,dormant,1934.96,3723.51,6,3232.436666666667,30
CLTIND00778,priority,10264.76,12571.21,15,2726.0559999999996,19
CLTIND00779,dormant,1169.38,2681.72,2,2425.4566666666665,155
CLTIND00780,regular,3514.19,4086.16,13,3149.298888888889,2
CLTIND00781,priority,14409.2,33791.8,20,1897.8499999999997,9
CLTIND00782,regular,9080.96,11524.92,11,3102.145,5
CLTIND00783,regular,2186.55,3880.93,13,2215.68,74
CLTIND00784,regular,4018.33,6856.39,13,2824.786666666667,39
CLTIND00785,regular,2098.98,3026.18,27,2277.1800000000003,29
CLTIND00787,regular,12474.45,17487.5,15,3063.5066666666667,58
CLTIND00788,dormant,2208.27,2562.86,14,2626.0833333333335,133
CLTIND00789,regular,5665.79,13806.11,9,4922.824285714286,29
CLTIND00790,regular,3312.68,6765.91,23,869.54,28
CLTIND00791,regular,9963.77,11294.26,12,2849.29,59
CLTIND00793,regular,26635.33,40202.53,11,3727.03,7
CLTIND00794,regular,8407.53,17396.78,11,1904.5,19
CLTIND00795,dormant,355.85,526.16,8,2065.3559999999998,21
CLTIND00796,regular,2707.83,5835.67,12,2545.29,39
CLTIND00797,regular,3415.82,6824.82,16,3546.73,86
CLTIND00799,dormant,8078.08,10607.71,2,3432.7450000000003,1
CLTIND00800,regular,3236.21,5927.39,13,2323.0125,6
CLTIND00801,regular,2015.36,4193.14,19,1826.5639999999999,6
CLTIND00802,dormant,5409.7,6149.99,9,3504.82,113
CLTIND00803,dormant,2279.69,5309.68,8,2690.003076923077,66
CLTIND00804,priority,5741.96,9940.07,15,1614.98,16
CLTIND00805,dormant,2462.58,2966.31,8,1638.905,6
CLTIND00806,dormant,417.24,828.05,10,1952.125,143
CLTIND00807,regular,3468.47,6802.64,21,2919.54,34
CLTIND00808,dormant,3614.5,4796.24,6,4086.9733333333334,110
CLTIND00809,dormant,5507.16,9958.01,5,1859.7642857142857,73
CLTIND00810,regular,3811.57,5288.55,11,4973.035,18
CLTIND00811,regular,644.72,1053.06,11,3132.4300000000003,53
CLTIND00814,dormant,3969.26,5899.63,7,2930.435,10
CLTIND00815,dormant,1234.12,1370.17,9,573.355,91
CLTIND00816,regular,2391.79,3030.37,14,3126.0533333333337,51
CLTIND00817,regular,3678.01,8505.93,18,3881.0166666666664,26
CLTIND00818,regular,1086.96,1504.21,11,3467.315714285714,1
CLTIND00819,regular,2240.48,5237.65,17,1832.2475,29
CLTIND00820,dormant,1894.55,2769.18,5,4170.756666666667,71
CLTIND00821,dormant,1108.25,2299.74,6,3106.605,14
CLTIND00822,priority,13131.2,32065.02,17,2444.4,12
CLTIND00823,regular,1701.17,3907.64,10,2741.64,6
CLTIND00825,regular,2906.73,6206.84,12,4190.635714285714,53
CLTIND00826,regular,2009.78,3950.46,18,2346.916,4
CLTIND00827,dormant,39638.52,92195.0,5,3308.5299999999997,22
CLTIND00828,dormant,1550.78,2894.29,3,3251.33,11
CLTIND00829,regular,5049.14,11197.6,13,2517.943333333333,50
CLTIND00830,regular,2021.53,4472.05,15,3418.034285714286,19
CLTIND00831,regular,1971.67,3756.75,10,2762.072,13
CLTIND00832,dormant,1592.73,2760.61,4,3814.5225,13
CLTIND00834,regular,363.73,705.9,9,877.94,35
CLTIND00835,priority,7733.16,17157.93,16,5081.03,2
CLTIND00836,dormant,3343.96,6763.45,5,6237.17,24
CLTIND00837,regular,4763.24,6207.8,13,2246.278,14
CLTIND00838,dormant,5467.43,11437.62,10,4547.389999999999,101
CLTIND00839,priority,23615.86,38737.88,28,1819.155,9
CLTIND00841,regular,1282.19,3179.01,11,2058.272,67
CLTIND00843,dormant,10175.33,22122.07,8,1933.1916666666666,8
CLTIND00844,dormant,11206.58,15898.93,7,2533.077142857143,13
CLTIND00845,priority,10568.24,19064.18,29,4670.594285714285,8
CLTIND00847,dormant,12865.32,20930.61,8,1392.265,179
CLTIND00848,regular,4337.48,6600.48,20,2461.274,3
CLTIND00849,regular,1973.66,4128.8,11,3304.1133333333332,37
CLTIND00850,regular,13630.59,27064.53,14,2306.24,48
CLTIND00851,regular,4332.66,8672.3,11,1417.505,19
CLTIND00852,regular,468.25,971.28,10,2988.6366666666668,57
CLTIND00853,priority,6180.65,11050.98,15,2857.2799999999997,30
CLTIND00854,dormant,34428.7,55200.44,12,2199.1940000000004,103
CLTIND00855,regular,3565.87,7357.08,10,2563.8,18
CLTIND00857,priority,6042.32,13142.55,14,4701.666666666667,22
CLTIND00859,dormant,1779.86,3216.36,8,2137.67,4
CLTIND00862,dormant,1155.41,2008.62,21,2632.3,329
CLTIND00863,regular,3661.83,6888.56,14,2030.6114285714284,9
CLTIND00864,regular,4652.87,7959.81,10,4801.638,14
CLTIND00865,regular,483.52,741.35,11,1582.0049999999999,57
CLTIND00866,regular,643.39,1170.01,18,3014.58,20
CLTIND00867,priority,43032.65,89165.44,17,3114.344,22
CLTIND00869,regular,1772.95,2929.66,23,2972.9516666666664,7
CLTIND00871,regular,3084.86,7373.54,15,3293.3275,20
CLTIND00872,regular,4874.46,7095.62,13,3309.428,1
CLTIND00875,regular,7041.54,12437.07,9,818.0266666666666,19
CLTIND00876,regular,591.34,686.0,9,595.83,81
CLTIND00878,regular,3043.11,6941.23,13,3858.7480000000005,37
CLTIND00879,regular,6170.22,11900.28,13,4951.693333333334,71
CLTIND00880,regular,82561.08,198943.47,10,3799.12,66
CLTIND00883,dormant,3951.08,8401.35,8,3110.64,63
CLTIND00884,regular,3710.02,6377.24,13,3585.6133333333332,13
CLTIND00885,regular,19285.38,42491.56,11,4134.330714285714,52
CLTIND00886,regular,1346.62,2167.03,10,2727.095714285714,13
CLTIND00888,regular,9440.04,13348.42,18,4202.496,83
CLTIND00891,dormant,5092.6,10772.27,8,2928.9275,59
CLTIND00892,regular,2290.86,5645.25,10,7373.52,50
CLTIND00893,regular,6703.72,12165.38,11,7087.65,46
CLTIND00894,regular,2374.12,3628.3,10,2484.685,44
CLTIND00895,dormant,1807.49,4248.39,1,3398.355,27
CLTIND00896,regular,4898.68,7832.7,14,3947.175,31
CLTIND00897,dormant,3536.35,7056.65,8,1201.82,27
CLTIND00898,dormant,1429.53,3373.42,6,1885.7450000000001,14
CLTIND00899,regular,3560.23,7905.7,10,2386.8957142857143,25
CLTIND00900,priority,9188.63,18549.97,28,2934.63,7
CLTIND00901,regular,8384.91,20358.76,9,2033.8675,17
CLTIND00902,dormant,4004.27,7641.02,4,6810.22,20
CLTIND00903,regular,7267.01,12323.87,12,2610.9975,81
CLTIND00904,regular,11392.16,25496.54,10,2387.9285714285716,14
CLTIND00905,dormant,4204.66,8125.41,8,1273.3966666666668,32
CLTIND00907,regular,58536.24,93116.19,12,3064.334,3
CLTIND00909,regular,2217.65,2851.32,12,4055.89,25
CLTIND00910,regular,1578.44,3462.55,9,2774.1535714285715,19
CLTIND00911,regular,2033.52,4878.76,12,2041.8799999999999,35
CLTIND00912,dormant,4939.85,6512.06,7,3541.6975,22
CLTIND00913,regular,13887.3,24471.07,17,3139.911,70
CLTIND00914,priority,8977.47,12276.16,13,3466.9325000000003,20
CLTIND00915,regular,2044.16,4184.45,20,3760.183333333333,6
CLTIND00916,regular,1822.16,4343.86,13,4281.177142857143,51
CLTIND00917,regular,4421.59,10531.78,16,791.5675,33
CLTIND00918,regular,25992.0,61784.52,10,3167.9,16
CLTIND00919,dormant,2971.4,7300.51,13,2227.390909090909,0
CLTIND00920,regular,271.12,477.14,9,1818.89,58
CLTIND00921,regular,7913.48,11521.67,11,2714.195,27
CLTIND00922,regular,19122.42,23199.79,12,2918.07,4
CLTIND00924,dormant,16308.35,40714.01,7,2944.012142857143,112
CLTIND00925,regular,3964.5,9130.56,10,2450.16,32
CLTIND00926,dormant,2517.37,5583.11,6,4657.115,171
CLTIND00927,dormant,3306.69,8178.18,16,6639.325,95
CLTIND00928,dormant,4196.55,6078.32,5,3262.325,14
CLTIND00929,dormant,974.22,1118.24,2,2769.22,184
CLTIND00930,dormant,1983.04,3026.65,7,3009.7536363636364,47
CLTIND00931,regular,467.94,641.22,10,1006.49,7
CLTIND00932,dormant,1663.8,3866.33,2,3094.678,52
CLTIND00933,priority,12019.79,13937.47,16,3978.8536363636363,13
CLTIND00934,priority,8793.49,13001.81,18,1746.0533333333333,16
CLTIND00936,regular,2873.23,3857.19,10,2261.7233333333334,55
CLTIND00937,dormant,1297.85,3120.94,7,1878.3249999999998,61
CLTIND00938,regular,4423.38,7683.36,19,3291.286666666667,85
CLTIND00939,priority,10133.86,12855.68,14,3098.574285714286,5
CLTIND00940,regular,3251.46,6133.32,18,2495.4449999999997,4
CLTIND00941,regular,5510.27,9288.92,27,363.3,16
CLTIND00942,dormant,495.46,882.14,9,2702.8333333333335,113
CLTIND00943,dormant,31665.74,78442.31,6,2253.639,125
CLTIND00945,dormant,730.45,1078.52,3,1796.9850000000001,70
CLTIND00946,priority,8503.43,17132.76,29,4572.564,5
CLTIND00947,regular,1458.21,3600.27,9,1999.0166666666667,66
CLTIND00951,dormant,4003.05,6375.51,6,9341.91,59
CLTIND00952,priority,6319.01,15564.53,14,2685.26,2
CLTIND00954,regular,842.43,1998.18,10,1748.295,83
CLTIND00956,dormant,5557.66,8399.56,7,4626.415,189
CLTIND00959,regular,4179.18,7505.83,16,1968.298,64
CLTIND00960,regular,971.82,1820.59,10,2831.82,66
CLTIND00961,regular,9340.81,16730.21,11,3506.2722222222224,61
CLTIND00963,dormant,2613.75,5171.62,8,3530.77,52
CLTIND00964,dormant,3400.03,5723.7,8,2991.62,65
CLTIND00966,dormant,2608.72,4975.93,7,3187.04,3
CLTIND00967,dormant,1081.37,1726.84,4,1888.8899999999999,9
CLTIND00968,regular,1703.17,2911.43,16,3732.796,73
CLTIND00969,dormant,11654.95,27138.9,8,761.4449999999999,3
CLTIND00972,dormant,2744.37,3545.71,4,3800.81,17
CLTIND00973,regular,338.8,693.02,11,3583.112,5
CLTIND00974,regular,2683.11,5499.44,16,3370.9300000000003,15
CLTIND00975,dormant,606.4,956.13,4,4084.63,215
CLTIND00976,dormant,1957.03,2998.84,11,4227.595,91
CLTIND00977,dormant,830.59,1018.74,7,659.38,73
CLTIND00978,regular,3301.84,6361.54,15,3345.9666666666667,38
CLTIND00979,regular,2683.2,3916.58,17,5127.03,63
CLTIND00980,regular,17746.44,36952.61,15,4716.26,76
CLTIND00981,regular,40744.5,94436.45,11,3708.82,12
CLTIND00982,regular,983.46,1741.09,21,2555.976666666667,27
CLTIND00984,regular,1506.43,3624.44,14,3587.2833333333333,2
CLTIND00985,regular,2788.01,5927.53,22,3341.7799999999997,56
CLTIND00987,regular,946.86,1803.6,9,2825.45,29
CLTIND00988,dormant,3162.13,4073.98,5,3294.312857142857,43
CLTIND00989,dormant,2017.38,2940.1,4,2274.8025,52
CLTIND00990,dormant,16485.07,40005.01,14,3005.91,175
CLTIND00991,priority,22292.06,48768.13,19,1185.868,3
CLTIND00993,dormant,1834.53,3221.81,8,1781.09,200
CLTIND00994,dormant,6019.41,14379.8,8,8015.966666666666,74
CLTIND00995,dormant,7193.76,13440.34,7,3110.1349999999998,9
CLTIND00996,regular,15490.72,31113.59,11,4529.043333333333,30
CLTIND00997,regular,1209.42,2970.05,12,3259.411,28
CLTIND00998,dormant,852.8,2089.83,4,2246.59,23
